code.after,code.before,Relationship,adjustment
846031,846031,1:1,2007 to 2002
846039,846039,1:1,2007 to 2002
846040,846040,1:1,2007 to 2002
846090,846090,1:1,2007 to 2002
846120,846120,1:1,2007 to 2002
846130,846130,1:1,2007 to 2002
846140,846140,1:1,2007 to 2002
846150,846150,1:1,2007 to 2002
846190,846190,1:1,2007 to 2002
846210,846210,1:1,2007 to 2002
846221,846221,n:1,2007 to 2002
846229,846229,n:1,2007 to 2002
846231,846231,1:1,2007 to 2002
846239,846239,1:1,2007 to 2002
846241,846241,1:1,2007 to 2002
846249,846249,1:1,2007 to 2002
846291,846291,1:1,2007 to 2002
846299,846299,1:1,2007 to 2002
846310,846310,1:1,2007 to 2002
846320,846320,1:1,2007 to 2002
846330,846330,1:1,2007 to 2002
846390,846390,1:1,2007 to 2002
846410,846410,n:1,2007 to 2002
846420,846420,n:1,2007 to 2002
846490,846490,n:1,2007 to 2002
846510,846510,1:1,2007 to 2002
846591,846591,1:1,2007 to 2002
846592,846592,1:1,2007 to 2002
846593,846593,1:1,2007 to 2002
846594,846594,1:1,2007 to 2002
846595,846595,1:1,2007 to 2002
846596,846596,1:1,2007 to 2002
846599,846599,n:1,2007 to 2002
846610,846610,n:1,2007 to 2002
846620,846620,n:1,2007 to 2002
846630,846630,n:1,2007 to 2002
846691,846691,n:1,2007 to 2002
846692,846692,n:1,2007 to 2002
846693,846693,n:1,2007 to 2002
846694,846694,n:1,2007 to 2002
846711,846711,1:1,2007 to 2002
846719,846719,1:1,2007 to 2002
846721,846721,1:1,2007 to 2002
846722,846722,1:1,2007 to 2002
846729,846729,1:1,2007 to 2002
846781,846781,1:1,2007 to 2002
846789,846789,1:1,2007 to 2002
846791,846791,1:1,2007 to 2002
846792,846792,1:1,2007 to 2002
846799,846799,1:1,2007 to 2002
846810,846810,1:1,2007 to 2002
846820,846820,1:1,2007 to 2002
846880,846880,1:1,2007 to 2002
846890,846890,1:1,2007 to 2002
846900,846911,1:n,2007 to 2002
846900,846912,1:n,2007 to 2002
846900,846920,1:n,2007 to 2002
846900,846930,1:n,2007 to 2002
847010,847010,1:1,2007 to 2002
847021,847021,1:1,2007 to 2002
847029,847029,1:1,2007 to 2002
847030,847030,1:1,2007 to 2002
847050,847050,1:1,2007 to 2002
847090,847040,1:n,2007 to 2002
847090,847090,1:n,2007 to 2002
847130,847110,n:n,2007 to 2002
847130,847130,n:n,2007 to 2002
847141,847110,n:n,2007 to 2002
847141,847141,n:n,2007 to 2002
847149,847110,n:n,2007 to 2002
847149,847149,n:n,2007 to 2002
847150,847110,n:n,2007 to 2002
847150,847150,n:n,2007 to 2002
847160,847160,n:1,2007 to 2002
847170,847170,1:1,2007 to 2002
847180,847180,n:1,2007 to 2002
847190,847190,1:1,2007 to 2002
847210,847210,1:1,2007 to 2002
847230,847230,1:1,2007 to 2002
847290,847220,n:n,2007 to 2002
847290,847290,n:n,2007 to 2002
847310,847310,1:1,2007 to 2002
847321,847321,1:1,2007 to 2002
847329,847329,1:1,2007 to 2002
847330,847330,n:1,2007 to 2002
847340,847340,n:1,2007 to 2002
847350,847350,n:1,2007 to 2002
847410,847410,1:1,2007 to 2002
847420,847420,1:1,2007 to 2002
847431,847431,1:1,2007 to 2002
847432,847432,1:1,2007 to 2002
847439,847439,1:1,2007 to 2002
847480,847480,1:1,2007 to 2002
847490,847490,1:1,2007 to 2002
847510,847510,1:1,2007 to 2002
847521,847521,1:1,2007 to 2002
847529,847529,1:1,2007 to 2002
847590,847590,1:1,2007 to 2002
847621,847621,1:1,2007 to 2002
847629,847629,1:1,2007 to 2002
847681,847681,1:1,2007 to 2002
847689,847689,1:1,2007 to 2002
847690,847690,1:1,2007 to 2002
847710,847710,n:1,2007 to 2002
847720,847720,n:1,2007 to 2002
847730,847730,n:1,2007 to 2002
847740,847740,n:1,2007 to 2002
847751,847751,1:1,2007 to 2002
847759,847759,n:1,2007 to 2002
847780,847780,n:1,2007 to 2002
847790,847790,n:1,2007 to 2002
847810,847810,1:1,2007 to 2002
847890,847890,1:1,2007 to 2002
847910,847910,1:1,2007 to 2002
847920,847920,1:1,2007 to 2002
847930,847930,1:1,2007 to 2002
847940,847940,1:1,2007 to 2002
847950,847950,n:1,2007 to 2002
847960,847960,1:1,2007 to 2002
847981,847981,1:1,2007 to 2002
847982,847982,1:1,2007 to 2002
847989,847989,n:1,2007 to 2002
847990,847990,n:1,2007 to 2002
848010,848010,1:1,2007 to 2002
848020,848020,1:1,2007 to 2002
848030,848030,1:1,2007 to 2002
848041,848041,1:1,2007 to 2002
848049,848049,1:1,2007 to 2002
848050,848050,1:1,2007 to 2002
848060,848060,1:1,2007 to 2002
848071,848071,n:1,2007 to 2002
848079,848079,1:1,2007 to 2002
848110,848110,1:1,2007 to 2002
848120,848120,1:1,2007 to 2002
848130,848130,1:1,2007 to 2002
848140,848140,1:1,2007 to 2002
848180,848180,1:1,2007 to 2002
848190,848190,1:1,2007 to 2002
848210,848210,1:1,2007 to 2002
848220,848220,1:1,2007 to 2002
848230,848230,1:1,2007 to 2002
848240,848240,1:1,2007 to 2002
848250,848250,1:1,2007 to 2002
848280,848280,1:1,2007 to 2002
848291,848291,1:1,2007 to 2002
848299,848299,1:1,2007 to 2002
848310,848310,1:1,2007 to 2002
848320,848320,1:1,2007 to 2002
848330,848330,1:1,2007 to 2002
848340,848340,1:1,2007 to 2002
848350,848350,1:1,2007 to 2002
848360,848360,1:1,2007 to 2002
848390,848390,1:1,2007 to 2002
848410,848410,1:1,2007 to 2002
848420,848420,1:1,2007 to 2002
848490,848490,1:1,2007 to 2002
848610,841989,n:n,2007 to 2002
848610,842119,n:n,2007 to 2002
848610,845610,n:n,2007 to 2002
848610,845699,n:n,2007 to 2002
848610,846410,n:n,2007 to 2002
848610,846420,n:n,2007 to 2002
848610,846490,n:n,2007 to 2002
848610,847989,n:n,2007 to 2002
848610,851410,n:n,2007 to 2002
848610,851420,n:n,2007 to 2002
848610,851430,n:n,2007 to 2002
848610,854389,n:n,2007 to 2002
848620,841989,n:n,2007 to 2002
848620,842119,n:n,2007 to 2002
848620,842489,n:n,2007 to 2002
848620,845610,n:n,2007 to 2002
848620,845691,n:n,2007 to 2002
848620,846221,n:n,2007 to 2002
848620,846229,n:n,2007 to 2002
848620,846410,n:n,2007 to 2002
848620,846420,n:n,2007 to 2002
848620,846490,n:n,2007 to 2002
848620,846599,n:n,2007 to 2002
848620,847720,n:n,2007 to 2002
848620,847730,n:n,2007 to 2002
848620,847780,n:n,2007 to 2002
848620,847989,n:n,2007 to 2002
848620,851410,n:n,2007 to 2002
848620,851420,n:n,2007 to 2002
848620,851430,n:n,2007 to 2002
848620,851580,n:n,2007 to 2002
848620,854311,n:n,2007 to 2002
848620,854389,n:n,2007 to 2002
848620,901041,n:n,2007 to 2002
848620,901042,n:n,2007 to 2002
848620,901049,n:n,2007 to 2002
848630,842119,n:n,2007 to 2002
848630,842489,n:n,2007 to 2002
848630,845610,n:n,2007 to 2002
848630,845620,n:n,2007 to 2002
848630,845630,n:n,2007 to 2002
848630,845699,n:n,2007 to 2002
848630,846410,n:n,2007 to 2002
848630,846420,n:n,2007 to 2002
848630,846490,n:n,2007 to 2002
848630,847950,n:n,2007 to 2002
848630,847989,n:n,2007 to 2002
848630,854389,n:n,2007 to 2002
848630,901050,n:n,2007 to 2002
848640,842839,n:n,2007 to 2002
848640,842890,n:n,2007 to 2002
848640,845699,n:n,2007 to 2002
848640,846599,n:n,2007 to 2002
848640,847710,n:n,2007 to 2002
848640,847740,n:n,2007 to 2002
848640,847759,n:n,2007 to 2002
848640,847989,n:n,2007 to 2002
848640,848071,n:n,2007 to 2002
848640,851519,n:n,2007 to 2002
848640,851521,n:n,2007 to 2002
848640,851529,n:n,2007 to 2002
848640,851580,n:n,2007 to 2002
848640,854389,n:n,2007 to 2002
848640,901110,n:n,2007 to 2002
848640,901120,n:n,2007 to 2002
848640,901210,n:n,2007 to 2002
848640,901720,n:n,2007 to 2002
848690,841990,n:n,2007 to 2002
848690,842191,n:n,2007 to 2002
848690,842490,n:n,2007 to 2002
848690,843139,n:n,2007 to 2002
848690,846610,n:n,2007 to 2002
848690,846620,n:n,2007 to 2002
848690,846630,n:n,2007 to 2002
848690,846691,n:n,2007 to 2002
848690,846692,n:n,2007 to 2002
848690,846693,n:n,2007 to 2002
848690,846694,n:n,2007 to 2002
848690,847790,n:n,2007 to 2002
848690,847990,n:n,2007 to 2002
848690,851490,n:n,2007 to 2002
848690,851590,n:n,2007 to 2002
848690,854390,n:n,2007 to 2002
848690,901090,n:n,2007 to 2002
848690,901190,n:n,2007 to 2002
848690,901290,n:n,2007 to 2002
848690,901790,n:n,2007 to 2002
848710,848510,1:1,2007 to 2002
848790,848590,1:1,2007 to 2002
850110,850110,1:1,2007 to 2002
850120,850120,1:1,2007 to 2002
850131,850131,1:1,2007 to 2002
850132,850132,1:1,2007 to 2002
850133,850133,1:1,2007 to 2002
850134,850134,1:1,2007 to 2002
850140,850140,1:1,2007 to 2002
850151,850151,1:1,2007 to 2002
850152,850152,1:1,2007 to 2002
850153,850153,1:1,2007 to 2002
850161,850161,1:1,2007 to 2002
850162,850162,1:1,2007 to 2002
850163,850163,1:1,2007 to 2002
850164,850164,1:1,2007 to 2002
850211,850211,1:1,2007 to 2002
850212,850212,1:1,2007 to 2002
850213,850213,1:1,2007 to 2002
850220,850220,1:1,2007 to 2002
850231,850231,1:1,2007 to 2002
850239,850239,1:1,2007 to 2002
850240,850240,1:1,2007 to 2002
850300,850300,1:1,2007 to 2002
850410,850410,1:1,2007 to 2002
850421,850421,1:1,2007 to 2002
850422,850422,1:1,2007 to 2002
850423,850423,1:1,2007 to 2002
850431,850431,1:1,2007 to 2002
850432,850432,1:1,2007 to 2002
850433,850433,1:1,2007 to 2002
850434,850434,1:1,2007 to 2002
850440,850440,1:1,2007 to 2002
850450,850450,1:1,2007 to 2002
850490,850490,1:1,2007 to 2002
850511,850511,1:1,2007 to 2002
850519,850519,1:1,2007 to 2002
850520,850520,1:1,2007 to 2002
850590,850530,1:n,2007 to 2002
850590,850590,1:n,2007 to 2002
850610,850610,1:1,2007 to 2002
850630,850630,1:1,2007 to 2002
850640,850640,1:1,2007 to 2002
850650,850650,1:1,2007 to 2002
850660,850660,1:1,2007 to 2002
850680,850680,1:1,2007 to 2002
850690,850690,1:1,2007 to 2002
850710,850710,1:1,2007 to 2002
850720,850720,1:1,2007 to 2002
850730,850730,1:1,2007 to 2002
850740,850740,1:1,2007 to 2002
850780,850780,1:1,2007 to 2002
850790,850790,1:1,2007 to 2002
850811,850910,n:1,2007 to 2002
850819,847989,n:n,2007 to 2002
850819,850910,n:n,2007 to 2002
850860,847989,n:n,2007 to 2002
850860,850980,n:n,2007 to 2002
850870,847990,n:n,2007 to 2002
850870,850990,n:n,2007 to 2002
850940,850940,1:1,2007 to 2002
850980,850920,n:n,2007 to 2002
850980,850930,n:n,2007 to 2002
850980,850980,n:n,2007 to 2002
850990,850990,n:1,2007 to 2002
851010,851010,1:1,2007 to 2002
851020,851020,1:1,2007 to 2002
851030,851030,1:1,2007 to 2002
851090,851090,1:1,2007 to 2002
851110,851110,1:1,2007 to 2002
851120,851120,1:1,2007 to 2002
851130,851130,1:1,2007 to 2002
851140,851140,1:1,2007 to 2002
851150,851150,1:1,2007 to 2002
851180,851180,1:1,2007 to 2002
851190,851190,1:1,2007 to 2002
851210,851210,1:1,2007 to 2002
851220,851220,1:1,2007 to 2002
851230,851230,1:1,2007 to 2002
851240,851240,1:1,2007 to 2002
851290,851290,1:1,2007 to 2002
851310,851310,1:1,2007 to 2002
851390,851390,1:1,2007 to 2002
851410,851410,n:1,2007 to 2002
851420,851420,n:1,2007 to 2002
851430,851430,n:1,2007 to 2002
851440,851440,1:1,2007 to 2002
851490,851490,n:1,2007 to 2002
851511,851511,1:1,2007 to 2002
851519,851519,n:1,2007 to 2002
851521,851521,n:1,2007 to 2002
851529,851529,n:1,2007 to 2002
851531,851531,1:1,2007 to 2002
851539,851539,1:1,2007 to 2002
851580,851580,n:1,2007 to 2002
851590,851590,n:1,2007 to 2002
851610,851610,1:1,2007 to 2002
851621,851621,1:1,2007 to 2002
851629,851629,1:1,2007 to 2002
851631,851631,1:1,2007 to 2002
851632,851632,1:1,2007 to 2002
851633,851633,1:1,2007 to 2002
851640,851640,1:1,2007 to 2002
851650,851650,1:1,2007 to 2002
851660,851660,1:1,2007 to 2002
851671,851671,1:1,2007 to 2002
851672,851672,1:1,2007 to 2002
851679,851679,1:1,2007 to 2002
851680,851680,1:1,2007 to 2002
851690,851690,1:1,2007 to 2002
851711,851711,1:1,2007 to 2002
851712,852520,n:1,2007 to 2002
851718,851719,n:1,2007 to 2002
851761,851750,n:n,2007 to 2002
851761,852510,n:n,2007 to 2002
851761,852520,n:n,2007 to 2002
851762,847180,n:n,2007 to 2002
851762,851722,n:n,2007 to 2002
851762,851730,n:n,2007 to 2002
851762,851750,n:n,2007 to 2002
851762,851780,n:n,2007 to 2002
851762,852510,n:n,2007 to 2002
851762,852520,n:n,2007 to 2002
851769,851719,n:n,2007 to 2002
851769,851780,n:n,2007 to 2002
851769,852790,n:n,2007 to 2002
851770,847330,n:n,2007 to 2002
851770,851790,n:n,2007 to 2002
851770,852990,n:n,2007 to 2002
851810,851810,1:1,2007 to 2002
851821,851821,1:1,2007 to 2002
851822,851822,1:1,2007 to 2002
851829,851829,1:1,2007 to 2002
851830,851830,1:1,2007 to 2002
851840,851840,1:1,2007 to 2002
851850,851850,1:1,2007 to 2002
851890,851890,1:1,2007 to 2002
851920,851910,n:n,2007 to 2002
851920,851999,n:n,2007 to 2002
851930,851931,1:n,2007 to 2002
851930,851939,1:n,2007 to 2002
851950,852020,1:1,2007 to 2002
851981,851940,n:n,2007 to 2002
851981,851992,n:n,2007 to 2002
851981,851993,n:n,2007 to 2002
851981,851999,n:n,2007 to 2002
851981,852010,n:n,2007 to 2002
851981,852032,n:n,2007 to 2002
851981,852033,n:n,2007 to 2002
851981,852039,n:n,2007 to 2002
851981,852090,n:n,2007 to 2002
851989,851921,n:n,2007 to 2002
851989,851929,n:n,2007 to 2002
851989,851940,n:n,2007 to 2002
851989,851999,n:n,2007 to 2002
851989,852090,n:n,2007 to 2002
852110,852110,1:1,2007 to 2002
852190,852190,1:1,2007 to 2002
852210,852210,1:1,2007 to 2002
852290,852290,1:1,2007 to 2002
852321,852330,1:n,2007 to 2002
852321,852460,1:n,2007 to 2002
852329,852311,n:n,2007 to 2002
852329,852312,n:n,2007 to 2002
852329,852313,n:n,2007 to 2002
852329,852320,n:n,2007 to 2002
852329,852440,n:n,2007 to 2002
852329,852451,n:n,2007 to 2002
852329,852452,n:n,2007 to 2002
852329,852453,n:n,2007 to 2002
852329,852491,n:n,2007 to 2002
852329,852499,n:n,2007 to 2002
852340,852390,n:n,2007 to 2002
852340,852431,n:n,2007 to 2002
852340,852432,n:n,2007 to 2002
852340,852439,n:n,2007 to 2002
852340,852491,n:n,2007 to 2002
852340,852499,n:n,2007 to 2002
852351,852390,n:n,2007 to 2002
852351,852491,n:n,2007 to 2002
852351,852499,n:n,2007 to 2002
852352,854210,n:n,2007 to 2002
852352,854290,n:n,2007 to 2002
852352,854389,n:n,2007 to 2002
852352,854390,n:n,2007 to 2002
852359,852390,n:n,2007 to 2002
852359,852491,n:n,2007 to 2002
852359,852499,n:n,2007 to 2002
852359,854381,n:n,2007 to 2002
852380,852390,n:n,2007 to 2002
852380,852410,n:n,2007 to 2002
852380,852491,n:n,2007 to 2002
852380,852499,n:n,2007 to 2002
852550,852510,n:1,2007 to 2002
852560,852520,n:1,2007 to 2002
852580,852530,1:n,2007 to 2002
852580,852540,1:n,2007 to 2002
852610,852610,1:1,2007 to 2002
852691,852691,1:1,2007 to 2002
852692,852692,1:1,2007 to 2002
852712,852712,1:1,2007 to 2002
852713,852713,1:1,2007 to 2002
852719,852719,1:1,2007 to 2002
852721,852721,1:1,2007 to 2002
852729,852729,1:1,2007 to 2002
852791,852731,1:1,2007 to 2002
852792,852732,1:1,2007 to 2002
852799,852739,1:1,2007 to 2002
852841,847160,n:1,2007 to 2002
852849,852821,n:n,2007 to 2002
852849,852822,n:n,2007 to 2002
852851,847160,n:1,2007 to 2002
852859,852821,n:n,2007 to 2002
852859,852822,n:n,2007 to 2002
852861,847160,n:1,2007 to 2002
852869,852830,1:1,2007 to 2002
852871,852812,n:n,2007 to 2002
852871,852813,n:n,2007 to 2002
852872,852812,n:1,2007 to 2002
852873,852813,n:1,2007 to 2002
852910,852910,1:1,2007 to 2002
852990,847330,n:n,2007 to 2002
852990,852990,n:n,2007 to 2002
853010,853010,1:1,2007 to 2002
853080,853080,1:1,2007 to 2002
853090,853090,1:1,2007 to 2002
853110,853110,1:1,2007 to 2002
853120,853120,1:1,2007 to 2002
853180,853180,1:1,2007 to 2002
853190,853190,1:1,2007 to 2002
853210,853210,1:1,2007 to 2002
853221,853221,1:1,2007 to 2002
853222,853222,1:1,2007 to 2002
853223,853223,1:1,2007 to 2002
853224,853224,1:1,2007 to 2002
853225,853225,1:1,2007 to 2002
853229,853229,1:1,2007 to 2002
853230,853230,1:1,2007 to 2002
853290,853290,1:1,2007 to 2002
853310,853310,1:1,2007 to 2002
853321,853321,1:1,2007 to 2002
853329,853329,1:1,2007 to 2002
853331,853331,1:1,2007 to 2002
853339,853339,1:1,2007 to 2002
853340,853340,1:1,2007 to 2002
853390,853390,1:1,2007 to 2002
853400,853400,1:1,2007 to 2002
853510,853510,1:1,2007 to 2002
853521,853521,1:1,2007 to 2002
853529,853529,1:1,2007 to 2002
853530,853530,1:1,2007 to 2002
853540,853540,1:1,2007 to 2002
853590,853590,1:1,2007 to 2002
853610,853610,1:1,2007 to 2002
853620,853620,1:1,2007 to 2002
853630,853630,1:1,2007 to 2002
853641,853641,1:1,2007 to 2002
853649,853649,1:1,2007 to 2002
853650,853650,1:1,2007 to 2002
853661,853661,1:1,2007 to 2002
853669,853669,1:1,2007 to 2002
853670,392690,n:n,2007 to 2002
853670,690919,n:n,2007 to 2002
853670,741991,n:n,2007 to 2002
853670,741999,n:n,2007 to 2002
853690,853690,1:1,2007 to 2002
853710,853710,1:1,2007 to 2002
853720,853720,1:1,2007 to 2002
853810,853810,1:1,2007 to 2002
853890,853890,1:1,2007 to 2002
853910,853910,1:1,2007 to 2002
853921,853921,1:1,2007 to 2002
853922,853922,1:1,2007 to 2002
853929,853929,1:1,2007 to 2002
853931,853931,1:1,2007 to 2002
853932,853932,1:1,2007 to 2002
853939,853939,1:1,2007 to 2002
853941,853941,1:1,2007 to 2002
853949,853949,1:1,2007 to 2002
853990,853990,1:1,2007 to 2002
854011,854011,1:1,2007 to 2002
854012,854012,1:1,2007 to 2002
854020,854020,1:1,2007 to 2002
854040,854040,1:1,2007 to 2002
854050,854050,1:1,2007 to 2002
854060,854060,1:1,2007 to 2002
854071,854071,1:1,2007 to 2002
854072,854072,1:1,2007 to 2002
854079,854079,1:1,2007 to 2002
854081,854081,1:1,2007 to 2002
854089,854089,1:1,2007 to 2002
854091,854091,1:1,2007 to 2002
854099,854099,1:1,2007 to 2002
854110,854110,1:1,2007 to 2002
854121,854121,1:1,2007 to 2002
854129,854129,1:1,2007 to 2002
854130,854130,1:1,2007 to 2002
854140,854140,1:1,2007 to 2002
854150,854150,1:1,2007 to 2002
854160,854160,1:1,2007 to 2002
854190,854190,1:1,2007 to 2002
854231,854221,n:n,2007 to 2002
854231,854229,n:n,2007 to 2002
854231,854260,n:n,2007 to 2002
854231,854890,n:n,2007 to 2002
854232,854221,n:n,2007 to 2002
854232,854229,n:n,2007 to 2002
854232,854260,n:n,2007 to 2002
854232,854890,n:n,2007 to 2002
854233,854221,n:n,2007 to 2002
854233,854229,n:n,2007 to 2002
854233,854260,n:n,2007 to 2002
854233,854890,n:n,2007 to 2002
854239,854221,n:n,2007 to 2002
854239,854229,n:n,2007 to 2002
854239,854260,n:n,2007 to 2002
854239,854890,n:n,2007 to 2002
854290,854290,n:1,2007 to 2002
854310,854319,1:1,2007 to 2002
854320,854320,1:1,2007 to 2002
854330,854330,1:1,2007 to 2002
854370,854340,n:n,2007 to 2002
854370,854389,n:n,2007 to 2002
854390,854270,n:n,2007 to 2002
854390,854390,n:n,2007 to 2002
854411,854411,1:1,2007 to 2002
854419,854419,1:1,2007 to 2002
854420,854420,1:1,2007 to 2002
854430,854430,1:1,2007 to 2002
854442,854441,1:n,2007 to 2002
854442,854451,1:n,2007 to 2002
854449,854449,1:n,2007 to 2002
854449,854459,1:n,2007 to 2002
854460,854460,1:1,2007 to 2002
854470,854470,1:1,2007 to 2002
854511,854511,1:1,2007 to 2002
854519,854519,1:1,2007 to 2002
854520,854520,1:1,2007 to 2002
854590,854590,1:1,2007 to 2002
854610,854610,1:1,2007 to 2002
854620,854620,1:1,2007 to 2002
854690,854690,1:1,2007 to 2002
854710,854710,1:1,2007 to 2002
854720,854720,1:1,2007 to 2002
854790,854790,1:1,2007 to 2002
854810,854810,1:1,2007 to 2002
854890,854270,n:n,2007 to 2002
854890,854890,n:n,2007 to 2002
860110,860110,1:1,2007 to 2002
860120,860120,1:1,2007 to 2002
860210,860210,1:1,2007 to 2002
860290,860290,1:1,2007 to 2002
860310,860310,1:1,2007 to 2002
860390,860390,1:1,2007 to 2002
860400,860400,1:1,2007 to 2002
860500,860500,1:1,2007 to 2002
860610,860610,1:1,2007 to 2002
860630,860630,1:1,2007 to 2002
860691,860620,1:n,2007 to 2002
860691,860691,1:n,2007 to 2002
860692,860692,1:1,2007 to 2002
860699,860699,1:1,2007 to 2002
860711,860711,1:1,2007 to 2002
860712,860712,1:1,2007 to 2002
860719,860719,1:1,2007 to 2002
860721,860721,1:1,2007 to 2002
860729,860729,1:1,2007 to 2002
860730,860730,1:1,2007 to 2002
860791,860791,1:1,2007 to 2002
860799,860799,1:1,2007 to 2002
860800,860800,1:1,2007 to 2002
860900,860900,1:1,2007 to 2002
870110,870110,1:1,2007 to 2002
870120,870120,1:1,2007 to 2002
870130,870130,1:1,2007 to 2002
870190,870190,1:1,2007 to 2002
870210,870210,1:1,2007 to 2002
870290,870290,1:1,2007 to 2002
870310,870310,1:1,2007 to 2002
870321,870321,1:1,2007 to 2002
870322,870322,1:1,2007 to 2002
870323,870323,1:1,2007 to 2002
870324,870324,1:1,2007 to 2002
870331,870331,1:1,2007 to 2002
870332,870332,1:1,2007 to 2002
870333,870333,1:1,2007 to 2002
870390,870390,1:1,2007 to 2002
870410,870410,1:1,2007 to 2002
870421,870421,1:1,2007 to 2002
870422,870422,1:1,2007 to 2002
870423,870423,1:1,2007 to 2002
870431,870431,1:1,2007 to 2002
870432,870432,1:1,2007 to 2002
870490,870490,1:1,2007 to 2002
870510,870510,1:1,2007 to 2002
870520,870520,1:1,2007 to 2002
870530,870530,1:1,2007 to 2002
870540,870540,1:1,2007 to 2002
870590,870590,1:1,2007 to 2002
870600,870600,1:1,2007 to 2002
870710,870710,1:1,2007 to 2002
870790,870790,1:1,2007 to 2002
870810,870810,1:1,2007 to 2002
870821,870821,1:1,2007 to 2002
870829,870829,1:1,2007 to 2002
870830,870831,1:n,2007 to 2002
870830,870839,1:n,2007 to 2002
870840,870840,n:n,2007 to 2002
870840,870899,n:n,2007 to 2002
870850,870850,n:n,2007 to 2002
870850,870860,n:n,2007 to 2002
870850,870899,n:n,2007 to 2002
870870,870870,1:1,2007 to 2002
870880,870880,n:n,2007 to 2002
870880,870899,n:n,2007 to 2002
870891,870891,n:n,2007 to 2002
870891,870899,n:n,2007 to 2002
870892,870892,n:n,2007 to 2002
870892,870899,n:n,2007 to 2002
870893,870893,1:1,2007 to 2002
870894,870894,n:n,2007 to 2002
870894,870899,n:n,2007 to 2002
870895,870899,n:1,2007 to 2002
870899,870899,n:1,2007 to 2002
870911,870911,1:1,2007 to 2002
870919,870919,1:1,2007 to 2002
870990,870990,1:1,2007 to 2002
871000,871000,1:1,2007 to 2002
871110,871110,1:1,2007 to 2002
871120,871120,1:1,2007 to 2002
871130,871130,1:1,2007 to 2002
871140,871140,1:1,2007 to 2002
871150,871150,1:1,2007 to 2002
871190,871190,1:1,2007 to 2002
871200,871200,1:1,2007 to 2002
871310,871310,1:1,2007 to 2002
871390,871390,1:1,2007 to 2002
871411,871411,1:1,2007 to 2002
871419,871419,1:1,2007 to 2002
871420,871420,1:1,2007 to 2002
871491,871491,1:1,2007 to 2002
871492,871492,1:1,2007 to 2002
871493,871493,1:1,2007 to 2002
871494,871494,1:1,2007 to 2002
871495,871495,1:1,2007 to 2002
871496,871496,1:1,2007 to 2002
871499,871499,1:1,2007 to 2002
871500,871500,1:1,2007 to 2002
871610,871610,1:1,2007 to 2002
871620,871620,1:1,2007 to 2002
871631,871631,1:1,2007 to 2002
871639,871639,1:1,2007 to 2002
871640,871640,1:1,2007 to 2002
871680,871680,1:1,2007 to 2002
871690,871690,1:1,2007 to 2002
880100,880110,1:n,2007 to 2002
880100,880190,1:n,2007 to 2002
880211,880211,1:1,2007 to 2002
880212,880212,1:1,2007 to 2002
880220,880220,1:1,2007 to 2002
880230,880230,1:1,2007 to 2002
880240,880240,1:1,2007 to 2002
880260,880260,1:1,2007 to 2002
880310,880310,1:1,2007 to 2002
880320,880320,1:1,2007 to 2002
880330,880330,1:1,2007 to 2002
880390,880390,1:1,2007 to 2002
880400,880400,1:1,2007 to 2002
880510,880510,1:1,2007 to 2002
880521,880521,1:1,2007 to 2002
880529,880529,1:1,2007 to 2002
890110,890110,1:1,2007 to 2002
890120,890120,1:1,2007 to 2002
890130,890130,1:1,2007 to 2002
890190,890190,1:1,2007 to 2002
890200,890200,1:1,2007 to 2002
890310,890310,1:1,2007 to 2002
890391,890391,1:1,2007 to 2002
890392,890392,1:1,2007 to 2002
890399,890399,1:1,2007 to 2002
890400,890400,1:1,2007 to 2002
890510,890510,1:1,2007 to 2002
890520,890520,1:1,2007 to 2002
890590,890590,1:1,2007 to 2002
890610,890610,1:1,2007 to 2002
890690,890690,1:1,2007 to 2002
890710,890710,1:1,2007 to 2002
890790,890790,1:1,2007 to 2002
890800,890800,1:1,2007 to 2002
900110,900110,1:1,2007 to 2002
900120,900120,1:1,2007 to 2002
900130,900130,1:1,2007 to 2002
900140,900140,1:1,2007 to 2002
900150,900150,1:1,2007 to 2002
900190,900190,1:1,2007 to 2002
900211,900211,1:1,2007 to 2002
900219,900219,1:1,2007 to 2002
900220,900220,1:1,2007 to 2002
900290,900290,1:1,2007 to 2002
900311,900311,1:1,2007 to 2002
900319,900319,1:1,2007 to 2002
900390,900390,1:1,2007 to 2002
900410,900410,1:1,2007 to 2002
900490,900490,1:1,2007 to 2002
900510,900510,1:1,2007 to 2002
900580,900580,1:1,2007 to 2002
900590,900590,1:1,2007 to 2002
900610,900610,1:1,2007 to 2002
900630,900630,1:1,2007 to 2002
900640,900640,1:1,2007 to 2002
900651,900651,1:1,2007 to 2002
900652,900620,n:n,2007 to 2002
900652,900652,n:n,2007 to 2002
900653,900620,n:n,2007 to 2002
900653,900653,n:n,2007 to 2002
900659,900620,n:n,2007 to 2002
900659,900659,n:n,2007 to 2002
900661,900661,1:1,2007 to 2002
900669,900662,1:n,2007 to 2002
900669,900669,1:n,2007 to 2002
900691,900691,1:1,2007 to 2002
900699,900699,1:1,2007 to 2002
900711,900711,1:1,2007 to 2002
900719,900719,1:1,2007 to 2002
900720,900720,1:1,2007 to 2002
900791,900791,1:1,2007 to 2002
900792,900792,1:1,2007 to 2002
900810,900810,1:1,2007 to 2002
900820,900820,1:1,2007 to 2002
900830,900830,1:1,2007 to 2002
900840,900840,1:1,2007 to 2002
900890,900890,1:1,2007 to 2002
901010,901010,1:1,2007 to 2002
